id,description,hierarchy_levels,type,source
ESCO_b8559266-052b-4291-b46b-2e4fb40221dd,conceptualise the healthcare needs of users,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.1', 'ESCO_S2.1.2'], ['ESCO_S', 'ESCO_S4', 'ESCO_S4.1', 'ESCO_S4.1.0'], ['ESCO_T', 'ESCO_T2', 'ESCO_T2.3', None]]",altLabels,esco
ESCO_b8559266-052b-4291-b46b-2e4fb40221dd,envisage patients' healthcare needs,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.1', 'ESCO_S2.1.2'], ['ESCO_S', 'ESCO_S4', 'ESCO_S4.1', 'ESCO_S4.1.0'], ['ESCO_T', 'ESCO_T2', 'ESCO_T2.3', None]]",altLabels,esco
ESCO_b8559266-052b-4291-b46b-2e4fb40221dd,conceptualise the healthcare needs of patients,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.1', 'ESCO_S2.1.2'], ['ESCO_S', 'ESCO_S4', 'ESCO_S4.1', 'ESCO_S4.1.0'], ['ESCO_T', 'ESCO_T2', 'ESCO_T2.3', None]]",altLabels,esco
ESCO_b8559266-052b-4291-b46b-2e4fb40221dd,conceptualise healthcare users' needs,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.1', 'ESCO_S2.1.2'], ['ESCO_S', 'ESCO_S4', 'ESCO_S4.1', 'ESCO_S4.1.0'], ['ESCO_T', 'ESCO_T2', 'ESCO_T2.3', None]]",altLabels,esco
ESCO_b8559266-052b-4291-b46b-2e4fb40221dd,visualise patients' healthcare needs,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.1', 'ESCO_S2.1.2'], ['ESCO_S', 'ESCO_S4', 'ESCO_S4.1', 'ESCO_S4.1.0'], ['ESCO_T', 'ESCO_T2', 'ESCO_T2.3', None]]",altLabels,esco
ESCO_b85af24f-68b3-4483-b980-67d3f414559a,use a chain hoist control system for entertainment,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.7', 'ESCO_S5.7.0'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.1', 'ESCO_S8.1.3']]",altLabels,esco
ESCO_b85af24f-68b3-4483-b980-67d3f414559a,utilize a chain hoist control system for entertainment,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.7', 'ESCO_S5.7.0'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.1', 'ESCO_S8.1.3']]",altLabels,esco
ESCO_b85af24f-68b3-4483-b980-67d3f414559a,maneuver a chain hoist control system for entertainment,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.7', 'ESCO_S5.7.0'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.1', 'ESCO_S8.1.3']]",altLabels,esco
ESCO_b85af24f-68b3-4483-b980-67d3f414559a,operate chain hoist control systems for entertainment,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.7', 'ESCO_S5.7.0'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.1', 'ESCO_S8.1.3']]",altLabels,esco
ESCO_b85af24f-68b3-4483-b980-67d3f414559a,operating a chain hoist control system for entertainment,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.7', 'ESCO_S5.7.0'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.1', 'ESCO_S8.1.3']]",altLabels,esco
ESCO_b863df64-7556-461b-ba0d-d2f293dcec3f,processing incoming optical supplies,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.5', 'ESCO_S5.5.2'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.4', 'ESCO_S2.4.2']]",altLabels,esco
ESCO_b863df64-7556-461b-ba0d-d2f293dcec3f,incoming optical supplies receiving,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.5', 'ESCO_S5.5.2'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.4', 'ESCO_S2.4.2']]",altLabels,esco
ESCO_b863df64-7556-461b-ba0d-d2f293dcec3f,incoming optical supplies processing,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.5', 'ESCO_S5.5.2'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.4', 'ESCO_S2.4.2']]",altLabels,esco
ESCO_b863df64-7556-461b-ba0d-d2f293dcec3f,receive incoming optical supplies,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.5', 'ESCO_S5.5.2'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.4', 'ESCO_S2.4.2']]",altLabels,esco
ESCO_b863df64-7556-461b-ba0d-d2f293dcec3f,receiving incoming optical supplies,"[['ESCO_S', 'ESCO_S5', 'ESCO_S5.5', 'ESCO_S5.5.2'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.4', 'ESCO_S2.4.2']]",altLabels,esco
ESCO_b8656b5c-e3f0-4418-82ff-87b5f677f9e8,make recommendations on tax legislation,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.5', 'ESCO_S1.5.1']]",altLabels,esco
ESCO_b8656b5c-e3f0-4418-82ff-87b5f677f9e8,disseminating information on  tax legislation,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.5', 'ESCO_S1.5.1']]",altLabels,esco
ESCO_b8656b5c-e3f0-4418-82ff-87b5f677f9e8,advise on tax legislation,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.5', 'ESCO_S1.5.1']]",altLabels,esco
ESCO_b8656b5c-e3f0-4418-82ff-87b5f677f9e8,disseminate tax legislation information,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.5', 'ESCO_S1.5.1']]",altLabels,esco
ESCO_b8656b5c-e3f0-4418-82ff-87b5f677f9e8,inform on tax legislation,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.5', 'ESCO_S1.5.1']]",altLabels,esco
ESCO_b868a1b3-2056-423e-b60c-48e0a1892e8b,dismantle scenery after rehearsal,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.12', 'ESCO_S1.12.3'], ['ESCO_S', 'ESCO_S6', 'ESCO_S6.11', 'ESCO_S6.11.1']]",altLabels,esco
ESCO_b868a1b3-2056-423e-b60c-48e0a1892e8b,take apart rehearsal scene,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.12', 'ESCO_S1.12.3'], ['ESCO_S', 'ESCO_S6', 'ESCO_S6.11', 'ESCO_S6.11.1']]",altLabels,esco
ESCO_b868a1b3-2056-423e-b60c-48e0a1892e8b,take apart the rehearsal set,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.12', 'ESCO_S1.12.3'], ['ESCO_S', 'ESCO_S6', 'ESCO_S6.11', 'ESCO_S6.11.1']]",altLabels,esco
ESCO_b868a1b3-2056-423e-b60c-48e0a1892e8b,strike the rehearsal set,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.12', 'ESCO_S1.12.3'], ['ESCO_S', 'ESCO_S6', 'ESCO_S6.11', 'ESCO_S6.11.1']]",altLabels,esco
ESCO_b868a1b3-2056-423e-b60c-48e0a1892e8b,take apart rehearsal scenery,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.12', 'ESCO_S1.12.3'], ['ESCO_S', 'ESCO_S6', 'ESCO_S6.11', 'ESCO_S6.11.1']]",altLabels,esco
ESCO_b868a1b3-2056-423e-b60c-48e0a1892e8b,dismantle scene after rehearsal,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.12', 'ESCO_S1.12.3'], ['ESCO_S', 'ESCO_S6', 'ESCO_S6.11', 'ESCO_S6.11.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,load limiting to prevent damage,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,reducing load to prevent damage,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,reduce load to prevent damage,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,limiting load to prevent damage,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,prevent damage by limiting load,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,prevent damage by reducing load,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86b0466-16ec-4a16-8615-9fdd1fd69c9d,load reducing to prevent damage,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.2', 'ESCO_S6.2.1']]",altLabels,esco
ESCO_b86d94e7-92b0-40d2-91ec-eba017acdaeb,participating as a performer in the creative process,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.8', 'ESCO_S1.8.1'], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.7', 'ESCO_S1.7.3'], ['ESCO_T', 'ESCO_T6', 'ESCO_T6.4', None]]",altLabels,esco
ESCO_b86d94e7-92b0-40d2-91ec-eba017acdaeb,take part in the creative process as a performer,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.8', 'ESCO_S1.8.1'], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.7', 'ESCO_S1.7.3'], ['ESCO_T', 'ESCO_T6', 'ESCO_T6.4', None]]",altLabels,esco
ESCO_b86d94e7-92b0-40d2-91ec-eba017acdaeb,get involved in the creative process as a performer,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.8', 'ESCO_S1.8.1'], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.7', 'ESCO_S1.7.3'], ['ESCO_T', 'ESCO_T6', 'ESCO_T6.4', None]]",altLabels,esco
ESCO_b87f6102-5bab-4e99-a5d8-11b6be1b99c2,present in-depth suggestions for design proposals,"[['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1'], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.2']]",altLabels,esco
ESCO_b87f6102-5bab-4e99-a5d8-11b6be1b99c2,"present detailed proposals for designs, present proposals for design detail","[['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1'], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.2']]",altLabels,esco
ESCO_b87f6102-5bab-4e99-a5d8-11b6be1b99c2,submit a detailed design proposal,"[['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1'], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.2']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,produce situation reports,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,establish situation narratives,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,develop situation reports,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,produce situation information,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,design situation reports,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,establish situation reports,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,develop situation narratives,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b88fde8f-1b98-4a83-8a2e-75232be4f725,design situation narratives,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.13', 'ESCO_S1.13.3'], ['ESCO_T', 'ESCO_T4', 'ESCO_T4.1', None], ['ESCO_S', 'ESCO_S1', 'ESCO_S1.4', 'ESCO_S1.4.1']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,range of plant harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,typology of plant and crop harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,plant and crop harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,plant harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,methods of plant harvesting,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,methods of plant and crop harvesting,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,range of plant and crop harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,types of plant and crop harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,typology of plant harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8931778-5f34-41a3-8200-b52357f70e74,types of plant harvest methods,"[['ESCO_K', 'ESCO_K08', 'ESCO_K081', 'ESCO_K0811']]",altLabels,esco
ESCO_b8956149-e3f5-4901-be79-4dc092b52630,conduct tobacco drying technology,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.5', 'ESCO_S6.5.8'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.4', 'ESCO_S8.4.7']]",altLabels,esco
ESCO_b8956149-e3f5-4901-be79-4dc092b52630,execute tobacco drying technology,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.5', 'ESCO_S6.5.8'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.4', 'ESCO_S8.4.7']]",altLabels,esco
ESCO_b8956149-e3f5-4901-be79-4dc092b52630,undertake tobacco drying technology,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.5', 'ESCO_S6.5.8'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.4', 'ESCO_S8.4.7']]",altLabels,esco
ESCO_b8956149-e3f5-4901-be79-4dc092b52630,perform tobacco drying technology,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.5', 'ESCO_S6.5.8'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.4', 'ESCO_S8.4.7']]",altLabels,esco
ESCO_b8956149-e3f5-4901-be79-4dc092b52630,operating tobacco drying technology,"[['ESCO_S', 'ESCO_S6', 'ESCO_S6.5', 'ESCO_S6.5.8'], ['ESCO_S', 'ESCO_S8', 'ESCO_S8.4', 'ESCO_S8.4.7']]",altLabels,esco
ESCO_b895bd42-0009-4815-a150-eb9eb5caec21,stock exchange,"[['ESCO_K', 'ESCO_K04', 'ESCO_K041', 'ESCO_K0412']]",altLabels,esco
ESCO_b895bd42-0009-4815-a150-eb9eb5caec21,financial market,"[['ESCO_K', 'ESCO_K04', 'ESCO_K041', 'ESCO_K0412']]",altLabels,esco
ESCO_b895bd42-0009-4815-a150-eb9eb5caec21,trade market,"[['ESCO_K', 'ESCO_K04', 'ESCO_K041', 'ESCO_K0412']]",altLabels,esco
ESCO_b895bd42-0009-4815-a150-eb9eb5caec21,stock markets,"[['ESCO_K', 'ESCO_K04', 'ESCO_K041', 'ESCO_K0412']]",altLabels,esco
ESCO_b895bd42-0009-4815-a150-eb9eb5caec21,investment market,"[['ESCO_K', 'ESCO_K04', 'ESCO_K041', 'ESCO_K0412']]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,interpret spoken Javanese,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,understand Javanese speech,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,comprehend spoken Javanese,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,comprehend spoken basa jawa,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,understanding spoken Javanese,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,comprehend spoken cara jawa,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,make sense of spoken Javanese,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b895feef-e869-48ac-a853-6c31a636721f,listen to Javanese,"[['ESCO_T', 'ESCO_T1', 'ESCO_T1.1', None], ['ESCO_L', 'ESCO_L1', None, None]]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,discipline of dentistry,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,dentistry skills,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,dentist science,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,knowledge on dentistry,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,science of dentistry,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,study on dentistry,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b8990fac-b9d6-4c9a-980c-fd6753757106,studies on dentistry,"[['ESCO_K', 'ESCO_K09', 'ESCO_K091', 'ESCO_K0911']]",altLabels,esco
ESCO_b89e9673-ed14-4989-a8f2-75532f85bbca,complete import of commodities,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.2']]",altLabels,esco
ESCO_b89e9673-ed14-4989-a8f2-75532f85bbca,implement import of commodities,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.2']]",altLabels,esco
ESCO_b89e9673-ed14-4989-a8f2-75532f85bbca,undertake import of commodities,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.2']]",altLabels,esco
ESCO_b89e9673-ed14-4989-a8f2-75532f85bbca,perform import of commodities,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.2']]",altLabels,esco
ESCO_b89f088d-82a9-4cf0-afe5-aade2f056b3f,find cross-curricular links with other subject areas,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.3', 'ESCO_S1.3.0']]",altLabels,esco
ESCO_b89f088d-82a9-4cf0-afe5-aade2f056b3f,ascertain cross-curricular links with other subject areas,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.3', 'ESCO_S1.3.0']]",altLabels,esco
ESCO_b89f088d-82a9-4cf0-afe5-aade2f056b3f,identify cross-curricular links with other subject area,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.3', 'ESCO_S1.3.0']]",altLabels,esco
ESCO_b89f088d-82a9-4cf0-afe5-aade2f056b3f,determine cross-curricular links with other subject areas,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.3', 'ESCO_S1.3.0']]",altLabels,esco
ESCO_b89f088d-82a9-4cf0-afe5-aade2f056b3f,identify cross-curricular link with other subject area,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.3', 'ESCO_S1.3.0']]",altLabels,esco
ESCO_b89f088d-82a9-4cf0-afe5-aade2f056b3f,identify cross-curricular links with other subjects,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.3', 'ESCO_S1.3.0']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,packing,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,packaging manufacture,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,packaging production,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,packaging within engineering,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,engineering packaging,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,engineering,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,packaging fabrication,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ac179c-4a29-4467-9177-031daf1321d6,packaging manufacturing,"[['ESCO_K', 'ESCO_K07', 'ESCO_K071', 'ESCO_K0711']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire assessment,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire analysis,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire check,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire test,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire evaluation,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire testing,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8ad23ec-7b72-40e6-a85f-a4ee71f8fdd9,conduct fire examination,"[['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.4'], ['ESCO_S', 'ESCO_S2', 'ESCO_S2.8', 'ESCO_S2.8.1']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,run letterpress,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,handle letterpress,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,operating letterpress,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,control letterpress,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,operate letterpresses,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,activate letterpress,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8af36ab-f4ec-425b-8263-2a12ab3f4e51,use letterpress,"[['ESCO_S', 'ESCO_S8', 'ESCO_S8.5', 'ESCO_S8.5.6']]",altLabels,esco
ESCO_b8b174e7-5e19-4c26-9adb-4087cd1b28bb,keep original text,"[['ESCO_S', 'ESCO_S1', 'ESCO_S1.15', 'ESCO_S1.15.2']]",altLabels,esco
